x;y;z
-2.255872;-0.1156526;1.545356
-2.252459;-0.1156705;1.551211
-2.255368;-0.1157178;1.552918
-2.279049;-0.1159795;1.553638
-2.266235;-0.1157481;1.543643
-2.266235;-0.1157481;1.543643
-2.018305;-0.02528116;2.002874
-1.988866;-0.02305111;1.988624
-1.973596;-0.02291644;2.004705
-2.019826;-0.02566792;2.009847
-2.121036;-0.03348909;2.06239
-2.141878;-0.03490731;2.068792
-2.134683;-0.03426614;2.063101
-2.111625;-0.0325985;2.053752
-2.096425;-0.03154247;2.048585
-2.09336;-0.03131601;2.047233
-2.061131;-0.0290816;2.036384
-2.040735;-0.02762665;2.028579
-2.057474;-0.02890787;2.036986
-2.067424;-0.02974011;2.043608
-2.078939;-0.03056669;2.048131
-2.086241;-0.03104764;2.050007
-2.071402;-0.03006367;2.04604
-2.043853;-0.02823779;2.0387
-2.040284;-0.02805823;2.039058
-2.101607;-0.03219394;2.057042
-2.101607;-0.03219394;2.057042
-2.1708;-0.03655088;2.070222
-2.212948;-0.03906035;2.074932
 ; ; 
 ; ; 
-2.230789;-0.03969967;2.067216
-2.21399;-0.03854793;2.061856
-2.217678;-0.03889269;2.065143
-2.224234;-0.03939244;2.068389
-2.22867;-0.03971386;2.0702
-2.205055;-0.03813577;2.063608
-2.197732;-0.03761142;2.060762
-2.191115;-0.037025;2.055603
-2.189522;-0.03679293;2.052273
-2.152641;-0.03411648;2.037114
-1.948637;-0.02999029;1.952124
-1.948246;-0.03064913;1.952871
-1.948157;-0.03005564;1.953161
-1.948919;-0.02989429;1.951524
-1.94873;-0.02948681;1.952004
-1.948229;-0.02846748;1.953261
-1.948641;-0.02887464;1.952297
-1.948566;-0.02908373;1.952427
-1.948571;-0.02907708;1.952417
-1.948327;-0.02920014;1.95293
-1.948194;-0.02946779;1.953177
-1.948082;-0.03057447;1.953241
-1.947544;-0.03277847;1.954054
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
-1.935774;-0.04759711;1.97732
-1.934756;-0.04856497;1.979383
-1.934583;-0.04901624;1.979687
-1.935244;-0.04713854;1.978552
-1.935988;-0.0447281;1.977321
-1.935822;-0.04758981;1.977217
-1.936009;-0.04934983;1.976522
-1.936168;-0.04687476;1.976578
-1.936728;-0.0483163;1.975123
-1.93609;-0.04629838;1.976843
-1.935196;-0.04776457;1.978554
-1.934466;-0.04912736;1.979925
-1.933509;-0.04027507;1.983454
-1.933289;-0.03812979;1.984282
-1.933721;-0.03724882;1.983483
-1.933113;-0.03993192;1.984372
-1.926278;-0.04162765;1.999008
-1.926278;-0.04162765;1.999008
-1.926278;-0.04162765;1.999008
-1.955538;-0.09013224;2.547963
-1.948749;-0.08969188;2.555553
-1.941121;-0.08885856;2.540992
-1.934797;-0.0881739;2.529358
-1.942054;-0.08859295;2.517726
-1.951217;-0.08940949;2.522638
-1.973865;-0.09158711;2.545647
-1.987907;-0.09284692;2.553743
-1.955123;-0.08942051;2.501765
-1.940924;-0.08801706;2.484739
-1.95056;-0.08887543;2.489883
-1.948735;-0.08865759;2.485141
-1.942147;-0.08808444;2.482562
-1.954474;-0.0892988;2.49706
-1.952873;-0.08916065;2.49651
-1.933423;-0.08719844;2.470483
-1.952899;-0.1297272;2.461333
-1.952899;-0.1297272;2.461333
-1.952899;-0.1297272;2.461333
-1.730445;-0.5279543;2.275519
-1.730445;-0.5279543;2.275519
-1.730445;-0.5279543;2.275519
-1.750203;-0.5277463;2.247009
-1.771043;-0.5277352;2.252492
-1.771043;-0.5277352;2.252492
-1.789398;-0.5277056;2.253908
-1.796576;-0.5276947;2.254589
-1.802998;-0.5276465;2.248638
-1.802988;-0.527527;2.248618
-1.802988;-0.527527;2.248618
-1.868421;-0.728388;1.928411
-1.867878;-0.7316486;1.90094
-1.86896;-0.7285221;1.95407
-1.878441;-0.7291386;1.940356
-1.892148;-0.7300397;1.930596
-1.895241;-0.7302077;1.956735
-1.895241;-0.7302076;1.956735
-1.895241;-0.7302077;1.956735
-1.895241;-0.7302077;1.956735
 ; ; 
-1.895287;-0.7304977;1.956723
-2.482373;-0.1914579;1.549117
-2.479467;-0.1886213;1.53738
-2.479227;-0.1884845;1.537393
-2.486195;-0.1891126;1.544206
-2.498388;-0.1869762;1.549573
-2.51329;-0.1915963;1.576985
-2.513315;-0.1916118;1.576985
-2.51329;-0.1915964;1.576985
-2.513265;-0.191581;1.576984
-2.51329;-0.1915962;1.576985
-2.164297;-0.03235631;1.985916
-2.168151;-0.03266598;1.988144
-2.141006;-0.0318829;2.004443
-2.123738;-0.03154083;2.018383
-2.112152;-0.03106806;2.022169
-2.094419;-0.03044134;2.030182
-2.087871;-0.02974464;2.022494
-2.050555;-0.02974597;2.056852
-2.033724;-0.02874048;2.054963
-2.025978;-0.02935249;2.078801
-2.026028;-0.02966838;2.085999
-2.026028;-0.02966838;2.085999
-2.320514;-0.07472721;2.147531
-2.337655;-0.07356112;2.155347
-2.336347;-0.07409678;2.155565
-2.336699;-0.07424022;2.155577
-2.337052;-0.07438405;2.155589
-2.3367;-0.07424058;2.155577
-2.336348;-0.07409708;2.155565
-1.88859;-0.0835751;2.488648
-1.90381;-0.08550072;2.534608
-1.915303;-0.0867407;2.55489
-1.920252;-0.08718723;2.55773
-1.918275;-0.08690441;2.549562
-1.922164;-0.08720538;2.54843
-1.924413;-0.08737303;2.547343
-1.935039;-0.08826329;2.548836
-1.947886;-0.08931117;2.548719
-1.948552;-0.08926387;2.541865
-1.95213;-0.08950143;2.538173
-1.95213;-0.08950143;2.538173
-1.95213;-0.08950143;2.538173
-1.95213;-0.08950143;2.538173
-2.201232;-0.2815436;2.270107
-2.188306;-0.2838758;2.265371
-2.188305;-0.2838754;2.265371
-2.188305;-0.283875;2.265371
-2.188305;-0.2838749;2.265371
-1.984648;-0.7315504;1.50421
-1.971014;-0.7318379;1.49488
-1.980508;-0.7316585;1.501625
-1.980508;-0.7316588;1.501625
-2.146259;-0.7064173;1.506544
-2.147136;-0.7063065;1.506032
-2.158364;-0.699903;1.503226
-2.15068;-0.7064916;1.505876
-2.161809;-0.6868821;1.510991
-2.161809;-0.6868826;1.510991
-2.161809;-0.6868824;1.510991
-2.164848;-0.6764708;1.522341
-2.125569;-0.7075329;1.513662
-2.137255;-0.7087379;1.514954
-2.142633;-0.7112594;1.521485
-2.135107;-0.7144847;1.532726
-2.135107;-0.7144847;1.532726
-2.135107;-0.7144847;1.532726
-2.135107;-0.7144847;1.532726
-2.135107;-0.7144847;1.532726
-2.427922;-0.2387049;1.632141
-2.431767;-0.2371938;1.632975
-2.434598;-0.2353408;1.628272
-2.441411;-0.2315384;1.621657
-2.449044;-0.2275402;1.616131
-2.510899;-0.1893228;1.569211
-2.52281;-0.1838867;1.565068
-2.501075;-0.1899845;1.56171
-2.293456;-0.122519;1.569997
-2.293456;-0.122519;1.569997
-2.293456;-0.122519;1.569997
-2.293456;-0.122519;1.569997
-2.293456;-0.122519;1.569997
-1.889411;-0.7398626;1.542118
-1.860477;-0.7410023;1.535859
-1.852221;-0.7412562;1.531066
-1.848401;-0.7412609;1.524104
-1.849111;-0.7411067;1.518938
-1.848424;-0.7409511;1.511102
-1.852339;-0.7407504;1.509994
-1.864115;-0.7401917;1.50855
-1.891703;-0.7389574;1.508308
-1.894429;-0.7386059;1.507746
-1.894444;-0.7386153;1.50817
-1.901205;-0.738355;1.50989
-1.910814;-0.7376846;1.510687
-1.915715;-0.7374044;1.511854
-1.923904;-0.7370137;1.514753
-1.945018;-0.7358621;1.520458
-1.961146;-0.7345839;1.519919
-1.961146;-0.7345839;1.519919
-1.961146;-0.7345839;1.519919
-1.961146;-0.7345839;1.519919
-1.961146;-0.7345839;1.519919
-2.258524;-0.1376823;1.55771
-2.490819;-0.190409;1.54932
-2.475238;-0.1942773;1.546171
-2.566594;-0.1987903;1.521454
-2.49834;-0.188135;1.521273
-2.518653;-0.1913451;1.522599
-2.510225;-0.1900811;1.524254
-2.505469;-0.1883069;1.527152
-2.494729;-0.1842175;1.530993
-2.490683;-0.1836959;1.533704
-2.493262;-0.1837456;1.536186
-2.493262;-0.1837456;1.536186
-2.266579;-0.1197172;1.56074
-2.269655;-0.1310904;1.561796
-2.271539;-0.1346582;1.562462
-2.279385;-0.1408325;1.565283
-2.504578;-0.1934246;1.568899
-2.503661;-0.1966205;1.575428
-2.499833;-0.1963358;1.571256
-2.505349;-0.1925343;1.567552
-2.506392;-0.1918466;1.566922
-2.49838;-0.1941878;1.564966
-2.504286;-0.1903467;1.561527
-2.512297;-0.1925176;1.57389
-2.509656;-0.1999569;1.588624
-2.500866;-0.2164664;1.621284
-2.500866;-0.2164665;1.621284
-2.500866;-0.2164667;1.621284
-2.500925;-0.216502;1.621274
-2.500983;-0.2165376;1.621264
-2.501042;-0.2165728;1.621254
-1.743429;-0.5282805;2.252061
-1.727282;-0.5283663;2.260375
-1.720737;-0.5284143;2.265742
-1.735084;-0.5283856;2.265642
-1.729836;-0.5281901;2.234218
-1.734655;-0.528024;2.210288
-1.743225;-0.5280517;2.217063
-1.742621;-0.5282378;2.217295
-1.729449;-0.5282043;2.20803
-1.743572;-0.5282191;2.214478
-1.739178;-0.5282371;2.216212
-1.730638;-0.5283006;2.224294
-1.680458;-0.5291895;2.357172
-1.673339;-0.5292947;2.372577
-1.671391;-0.5292567;2.36573
-1.67109;-0.5292619;2.366516
-1.667159;-0.5292817;2.368671
-1.665718;-0.529292;2.369956
-1.666337;-0.5292967;2.370917
-1.659298;-0.5293509;2.377901
-1.660167;-0.5293807;2.383057
-1.609042;-0.5303553;2.529872
-1.602209;-0.5304758;2.547873
-1.597629;-0.5304787;2.547041
-1.603686;-0.5304836;2.549562
-1.602634;-0.5303776;2.531734
-1.601684;-0.5303981;2.534864
-1.604632;-0.5304167;2.538768
-1.604584;-0.5303928;2.534805
-1.602022;-0.5303718;2.530599
-1.605659;-0.5303932;2.535176
-1.604853;-0.5303496;2.527734
-1.635557;-0.5301436;2.502359
-1.638542;-0.5301149;2.498441
-1.64226;-0.5300697;2.492016
-1.642522;-0.5300326;2.485961
-1.6398;-0.5300292;2.484604
-1.641725;-0.5300116;2.482247
-1.641726;-0.5300716;2.48228
-1.641726;-0.5300716;2.48228
-1.541388;-0.743129;2.082312
-1.541388;-0.743129;2.082312
-1.531313;-0.7446113;2.034686
-1.531313;-0.744611;2.034686
-1.531313;-0.7446111;2.034686
-1.632421;-0.5277184;2.113279
-1.632421;-0.5277184;2.113279
-1.645398;-0.5275912;2.097994
-1.652673;-0.527492;2.085092
-1.655667;-0.5273876;2.069897
-1.659334;-0.5272253;2.045934
-1.663285;-0.5270997;2.027781
-1.667235;-0.5269958;2.012992
-1.67357;-0.5268838;1.997758
-1.805802;-0.743561;1.964736
-1.846183;-0.7296756;1.949616
-1.867462;-0.7238759;1.947461
-1.885061;-0.7241631;1.949149
-1.888575;-0.7237453;1.952678
-1.884199;-0.722514;1.960055
-1.885066;-0.7226079;1.959603
-1.879984;-0.7216381;1.965075
-1.882591;-0.7219072;1.963801
-1.876123;-0.7216365;1.964292
-1.876123;-0.7216365;1.964292
-1.853526;-0.7226309;1.969519
-1.851651;-0.7234442;1.970867
-1.838874;-0.7301586;1.972238
-1.807764;-0.7427683;1.936645
-1.792312;-0.7437572;1.946413
-1.775028;-0.7447467;1.95218
-1.759514;-0.7450656;1.93214
-1.767224;-0.7442631;1.913574
-1.767581;-0.7439487;1.900439
-1.772562;-0.7437539;1.902773
-1.776395;-0.7434603;1.898216
-1.776395;-0.7434603;1.898216
-1.776395;-0.7434603;1.898216
-1.898834;-3.11208;2.436029
-1.883563;-0.5272764;2.131327
-1.876725;-0.5273119;2.134472
-1.872477;-0.5272583;2.124684
-1.868442;-0.5272616;2.123781
-1.878406;-0.5272492;2.125322
-1.88589;-0.5274842;2.125401
-1.925241;-0.6669037;2.197545
-1.849087;-0.527126;2.05689
-1.855615;-0.5271031;2.055954
-1.853401;-0.5271406;2.060776
-1.856072;-0.5271516;2.063469
-1.858475;-0.5271434;2.063177
-1.857536;-0.5271419;2.06258
-1.853773;-0.5271858;2.067768
-1.851832;-0.5272325;2.074091
-1.852526;-0.5272675;2.079634
-1.855627;-0.5272837;2.083312
-1.855981;-0.5272981;2.085629
-1.855147;-0.5273414;2.091855
-1.855878;-0.5273937;2.100051
-1.855878;-0.5273937;2.100051
-1.855925;-0.527541;2.122396
-1.85409;-0.5276054;2.13143
-1.853292;-0.5276474;2.137479
-1.854405;-0.5276634;2.140314
-1.854508;-0.5276733;2.141865
-1.853863;-0.5276747;2.141812
-1.854581;-0.5276673;2.14098
-1.853124;-0.5276568;2.138841
-1.849038;-0.5276161;2.131095
-1.845751;-0.5275781;2.124059
-1.814474;-0.5271356;2.044909
-1.814474;-0.5271356;2.044909
-1.794532;-0.5269387;2.007359
-1.754563;-0.6327497;1.98427
-1.733487;-0.7282826;1.976407
-1.72944;-0.7458362;1.974021
-1.725822;-0.7458222;1.96925
-1.720483;-0.7458037;1.963754
-1.728762;-0.7458251;1.967472
-1.720694;-0.7457661;1.93874
-1.707327;-0.7457123;1.919957
-1.695945;-0.7456574;1.897997
-1.695945;-0.7456574;1.897997
-1.66152;-0.746092;1.789067
-1.625054;-0.8057638;1.726379
-1.625054;-0.8057641;1.726379
-1.625054;-0.8057637;1.726379
-1.625054;-0.8057636;1.726379
-1.625054;-0.8057634;1.726379
0.1419053;-1.040154;0.8542337
0.1419057;-1.040155;0.8542334
0.1419053;-1.040154;0.8542337
0.1419053;-1.040154;0.8542337
0.3027321;-0.9251212;0.9847865
0.3423244;-0.8613299;1.065016
0.3154331;-0.900893;1.010512
0.3463824;-0.8661987;1.073275
0.333236;-0.8744416;1.046595
0.3415488;-0.8628995;1.063446
0.315703;-0.8854979;1.011012
0.9530488;-1.209393;1.021278
0.9639317;-1.216328;1.039294
0.971213;-1.2134;1.0491
0.9532689;-1.199751;1.018736
0.9444428;-1.173847;0.9980989
0.9194505;-1.212712;0.9730763
0.8454112;-1.174503;1.016238
0.8454112;-1.174503;1.016238
0.3217589;-0.7761319;1.022972
0.3249548;-0.7704036;1.029423
0.333546;-0.7704452;1.024438
0.3440571;-0.7702973;1.023629
0.3505477;-0.7702149;1.022896
0.3399529;-0.76961;1.043786
0.3417786;-0.7705485;1.063623
0.7655325;-1.147068;1.096896
0.7955257;-1.145715;1.091808
0.7924016;-1.142225;1.071702
0.7924017;-1.142225;1.071702
0.3049167;-0.78178;0.7354876
0.2911618;-0.7830694;0.7066455
0.2924319;-0.7825866;0.7188266
0.3061085;-0.782251;0.7213554
0.317785;-0.7819982;0.7226254
0.3279129;-0.7825057;0.704511
0.3420798;-0.7820457;0.7101063
0.3326527;-0.7815446;0.7277306
0.3688229;-0.7817905;0.7044486
0.4065907;-0.7828618;0.6585994
0.436213;-0.7829061;0.6436914
0.4396448;-0.7830977;0.637033
0.4373563;-0.782928;0.6425833
0.4416878;-0.7834402;0.6270264
0.4455837;-0.7839068;0.6111764
0.4526405;-0.7847214;0.5864446
0.451948;-0.7851231;0.5761883
0.4538887;-0.7862003;0.5469187
0.4636756;-0.7870983;0.5187177
0.4708892;-0.787811;0.4965941
0.4771951;-0.7883691;0.4789673
0.4799942;-0.7885551;0.4727635
0.4811189;-0.7886728;0.4691436
0.4828561;-0.7888254;0.4643158
0.4887249;-0.7889092;0.4593793
0.4908516;-0.7890017;0.4559537
0.4932503;-0.7889997;0.4548907
0.4932087;-0.7889274;0.4568142
0.4962385;-0.7887104;0.4611218
0.4992619;-0.7883096;0.4702668
0.4988707;-0.7880749;0.476629
0.4940005;-0.7876381;0.4903972
0.4978078;-0.7868776;0.5086507
0.4911526;-0.7865314;0.5208652
0.5201675;-0.782514;0.6131559
0.5333222;-0.7809901;0.647162
0.5333222;-0.7809901;0.647162
0.5333222;-0.7809901;0.647162
0.5333222;-0.7809901;0.647162
0.5333222;-0.7809901;0.647162
0.6421121;-1.008925;1.739554
0.6421121;-1.008925;1.739554
0.8249004;-1.00871;1.926405
0.8187606;-1.009762;1.936081
0.8278171;-1.002436;1.833622
0.8369504;-1.00288;1.849895
0.8616148;-1.002843;1.874993
0.8616148;-1.002843;1.874993
0.9131469;-1.00162;1.909918
0.9387996;-1.000997;1.92708
0.9319682;-1.002464;1.93039
0.9443907;-1.002467;1.943541
0.9442738;-1.003236;1.955134
0.9433509;-1.003881;1.964005
0.9399308;-1.004533;1.970338
0.9399308;-1.004533;1.970338
0.9338648;-1.006555;1.994764
0.9318761;-1.007568;2.008111
0.9330097;-1.008125;2.017796
0.9304209;-1.008701;2.023851
0.9337804;-1.008256;2.020614
0.9345496;-1.008193;2.020466
0.9321932;-1.008231;2.018548
0.9285635;-1.008207;2.014355
0.9296255;-1.007689;2.007579
0.9296255;-1.007689;2.007579
0.9416022;-1.006971;2.00926
0.9416022;-1.006971;2.00926
0.95051;-1.006682;2.014255
0.95051;-1.006682;2.014255
0.9340776;-1.00702;2.000893
0.9340776;-1.00702;2.000893
0.9064744;-1.007515;1.97913
0.9020547;-1.008189;1.984759
0.9015758;-1.008351;1.98673
0.9029317;-1.008421;1.989255
0.9144516;-1.009177;2.013081
0.9157082;-1.00936;2.017227
0.9157178;-1.00966;2.021835
0.9167702;-1.009686;2.023345
0.922499;-1.009104;2.020516
0.9258299;-1.008649;2.017096
0.9281332;-1.008155;2.011971
0.9345397;-1.007885;2.014637
0.9332575;-1.008062;2.015982
0.9244304;-1.008531;2.013791
0.9218099;-1.008714;2.013817
0.9173036;-1.009234;2.016994
0.915783;-1.009809;2.024186
0.9163877;-1.009839;2.025292
0.9196241;-1.009531;2.024008
0.9184206;-1.009292;2.019068
0.928527;-1.008546;2.018382
0.9549834;-1.00588;2.005637
0.9676741;-1.003832;1.987748
0.989628;-1.004138;2.015783
0.9841293;-1.005807;2.035505
0.9783267;-1.010967;2.108421
0.9481118;-1.017387;2.174705
-1.317846;-0.7511153;3.099485
-1.366976;-0.7478846;3.116024
-1.366975;-0.7478845;3.116024
-1.366975;-0.7478844;3.116024
-1.608912;-0.6584722;2.171878
-2.045542;-0.747422;1.85506
-1.99564;-0.7437415;1.893558
-1.977373;-0.7457859;1.871921
-1.94342;-0.7464302;1.86601
-1.961469;-0.7436632;1.895507
-2.03143;-0.7352101;1.888551
-2.031431;-0.7352102;1.888551
-2.03143;-0.7352102;1.888551
-2.03143;-0.7352101;1.888551
-2.004611;-0.7234302;1.493819
-2.004408;-0.7238697;1.505532
-2.013725;-0.7186401;1.488551
-2.014827;-0.718539;1.504539
-1.983194;-0.7301633;1.583523
-2.010046;-0.7305301;1.583406
-2.033437;-0.7347896;1.58503
-2.020767;-0.7333163;1.587078
-2.127042;-0.709578;1.617362
-2.146802;-0.7014143;1.604837
-2.153472;-0.7106301;1.597415
-2.152608;-0.7218645;1.588806
-2.117293;-0.7146658;1.611235
-2.132213;-0.7080176;1.609053
-2.155467;-0.7053118;1.59727
-2.156326;-0.7006508;1.598152
-2.156327;-0.700651;1.598152
-2.058616;-0.7429299;1.673073
-2.040486;-0.7445092;1.671472
-2.051676;-0.7438914;1.66256
-2.066012;-0.7430246;1.653242
-2.066012;-0.7430246;1.653242
-2.103082;-0.7330838;1.653594
-2.103082;-0.7330838;1.653594
-2.022882;-0.7454175;1.655735
-2.017525;-0.7449024;1.663033
-2.023429;-0.7448966;1.670386
-2.014275;-0.7447224;1.663906
-2.007622;-0.744436;1.663491
-2.003346;-0.7439832;1.670431
-2.020306;-0.7444497;1.678581
-2.039108;-0.7441201;1.685463
-2.041793;-0.7440977;1.679836
-2.040593;-0.7445681;1.669591
-2.058274;-0.7242641;1.512231
-2.056641;-0.7241055;1.508397
-2.068744;-0.7205243;1.510437
-2.072931;-0.7188005;1.508453
-2.086162;-0.7158303;1.515925
-2.077086;-0.7194858;1.519775
-2.092399;-0.7430584;1.569739
-2.094267;-0.7445216;1.570134
-2.092062;-0.725018;1.556832
-2.094884;-0.7298546;1.559325
-2.097051;-0.7362176;1.563152
-2.079126;-0.7204221;1.528662
-2.079047;-0.7201942;1.527255
-2.07242;-0.7220717;1.522921
-2.07242;-0.7220717;1.522921
-2.073571;-0.733097;1.358498
-2.072398;-0.732497;1.366094
-2.070597;-0.7311241;1.363627
-2.072017;-0.7316052;1.364898
-2.075886;-0.7329521;1.375931
-2.080183;-0.7289498;1.396247
-2.084405;-0.7267376;1.416834
-2.080279;-0.7245656;1.443385
-2.074867;-0.7161227;1.494345
-2.082094;-0.717226;1.513572
-2.084872;-0.7178245;1.521932
-2.079414;-0.7197849;1.522913
-2.081055;-0.7183679;1.518026
-2.08476;-0.7152243;1.507298
-2.081874;-0.7146309;1.498773
-2.077069;-0.7172076;1.504357
-2.079516;-0.7171719;1.508596
-2.090238;-0.7132925;1.506512
-2.078688;-0.7163116;1.502323
-2.074274;-0.7195581;1.512333
-2.089536;-0.7139488;1.50063
-2.110588;-0.7153107;1.489584
-2.126575;-0.7174307;1.475692
-2.126575;-0.7174307;1.475692
-2.126575;-0.7174307;1.475692
-2.126575;-0.7174307;1.475692
-2.126858;-0.7180708;1.475667
-2.126858;-0.7180708;1.475667
-2.298336;-0.127677;1.56996
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
 ; ; 
-2.102824;-0.1106967;2.578684
-2.102824;-0.1106967;2.578684
-1.984238;-0.1011663;2.601109
-1.984238;-0.1011663;2.601109
-1.962165;-0.09912458;2.587186
-1.91696;-0.09511724;2.570419
-1.896173;-0.09324662;2.560828
-1.855558;-0.08897224;2.500205
-1.87742;-0.09058031;2.486004
-1.844044;-0.08749554;2.465101
-1.844044;-0.08749554;2.465101
-1.844044;-0.08749554;2.465101
-1.844044;-0.08749554;2.465101
-1.844044;-0.08749554;2.465101
-1.844044;-0.08749554;2.465101
-1.844044;-0.08749554;2.465101
-1.844044;-0.08749554;2.465101
 ; ; 
 ; ; 
-2.118691;-0.03969306;2.018797
-2.118691;-0.03969306;2.018797
-2.118691;-0.03969306;2.018797
-2.118691;-0.03969306;2.018797
-1.836335;-0.09660009;2.432223
-1.836335;-0.09660009;2.432223
-1.809837;-0.09364036;2.425802
-1.809837;-0.09364036;2.425802
-1.835564;-0.1064047;2.432088
-1.881842;-0.1251145;2.443375
-1.897896;-0.1215927;2.447237
-1.903366;-0.1144632;2.448521
-1.902477;-0.1048409;2.448255
-1.90099;-0.108707;2.447916
-2.075273;-0.1100354;2.688882
-2.10805;-0.1131604;2.715875
-2.12267;-0.1145486;2.727528
-2.118572;-0.1140652;2.71788
-2.09292;-0.1116007;2.695494
-2.101039;-0.1124205;2.705269
-2.101967;-0.1125398;2.708116
-2.080434;-0.1104506;2.687939
-2.080097;-0.1104149;2.68742
-2.078912;-0.1103282;2.688228
-2.070247;-0.1094727;2.679097
-2.070247;-0.1094727;2.679097
-1.856266;-0.1208321;2.437169
-1.862006;-0.1204767;2.438555
-1.862857;-0.1203413;2.43876
-1.864339;-0.119842;2.439116
-1.867497;-0.1185291;2.439872
-1.869402;-0.1213778;2.440347
-1.872401;-0.1248112;2.441091
-1.874298;-0.1309532;2.441582
-1.867275;-0.1330419;2.439895
-1.865176;-0.1324009;2.439384
-1.861311;-0.1362998;2.438471
-1.865253;-0.1369113;2.439427
-1.865251;-0.1348658;2.439416
-1.866463;-0.1329889;2.439699
-1.867575;-0.1303316;2.439954
-1.8634;-0.1286016;2.438935
-1.86069;-0.12504;2.438261
-1.855406;-0.1181776;2.436947
-1.854314;-0.1155741;2.436669
-1.862046;-0.1143059;2.438532
-1.875271;-0.1169008;2.441742
-1.878105;-0.1287923;2.442491
-1.878105;-0.1287923;2.442491
-1.878105;-0.1287923;2.442491
-2.020173;-0.03581566;2.044921
-1.997165;-0.0336317;2.024245
-2.007989;-0.03458238;2.032198
-2.002641;-0.03433296;2.033361
-2.006494;-0.0349482;2.042592
-2.005144;-0.03536077;2.053881
-2.005144;-0.03536077;2.053881
-2.005144;-0.03536077;2.053881
-2.005144;-0.03536077;2.053881
-1.963235;-0.09936583;2.597473
-1.939299;-0.09658128;2.5438
